status,rel_path,source_file,output_path,selected_tiles,embedded_tiles,skipped_missing_tiles,total_tiles,tile_size,source_tile_size,subtiles_per_tile,model_input_size,level0_cols,level0_rows,tissue_threshold,target_mpp,source_mpp,elapsed_s,output_dtype,preprocess,prefetch_batches,error
ok,S 230035743/01__.fastpath,S 230035743#S 230035743###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230035743_01_2bf961c5a4.npz,1001,1001,0,15120,256,512,2,224,84,45,0.1,0.526246,0.263123,1.110,float16,gpu,1,
ok,S 230035744/01__.fastpath,S 230035744#S 230035744###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230035744_01_04a8c6725e.npz,1001,1001,0,16732,256,512,2,224,89,47,0.1,0.526246,0.263123,1.071,float16,gpu,1,
ok,S 230036459/01__.fastpath,S 230036459#S 230036459###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230036459_01_02a9d0462d.npz,1416,1416,0,20952,256,512,2,224,97,54,0.1,0.526246,0.263123,1.527,float16,gpu,1,
ok,S 230036595/01_1.fastpath,S 230036595#S 230036595#1##S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230036595_01_1_6414cf1343.npz,400,400,0,10880,256,512,2,224,85,32,0.1,0.52689,0.263445,0.479,float16,gpu,1,
ok,S 230036595/02_2.fastpath,S 230036595#S 230036595#2##S#2.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230036595_02_2_64e224670e.npz,102,102,0,9180,256,512,2,224,85,27,0.1,0.52689,0.263445,0.154,float16,gpu,1,
ok,S 230036595/03_3.fastpath,S 230036595#S 230036595#3##S#3.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230036595_03_3_37adde7a84.npz,260,260,0,12096,256,512,2,224,84,36,0.1,0.52689,0.263445,0.335,float16,gpu,1,
ok,S 230037160/01__.fastpath,S 230037160#S 230037160###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230037160_01_7f439bee9d.npz,2021,2021,0,48472,256,512,2,224,166,73,0.1,0.528338,0.264169,2.157,float16,gpu,1,
ok,S 230037676/01__.fastpath,S 230037676#S 230037676###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230037676_01_b1fc2f60ba.npz,344,344,0,11968,256,512,2,224,88,34,0.1,0.52689,0.263445,0.415,float16,gpu,1,
ok,S 230038737/01__.fastpath,S 230038737#S 230038737###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230038737_01_c1f515d813.npz,275,275,0,7696,256,512,2,224,52,37,0.1,0.52689,0.263445,0.379,float16,gpu,1,
ok,S 230039198/01__.fastpath,S 230039198#S 230039198###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230039198_01_432293c12d.npz,282,282,0,11088,256,512,2,224,84,33,0.1,0.528338,0.264169,0.358,float16,gpu,1,
ok,S 230039503/01_1.fastpath,S 230039503#S 230039503#1##S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230039503_01_1_bd41402d6b.npz,173,173,0,12136,256,512,2,224,82,37,0.1,0.52689,0.263445,0.244,float16,gpu,1,
ok,S 230039503/02_2.fastpath,S 230039503#S 230039503#2##S#2.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230039503_02_2_3b9cb20ab9.npz,0,0,0,74472,256,512,2,224,214,87,0.1,0.52689,0.263445,0.003,float16,gpu,1,
ok,S 230039506/01__.fastpath,S 230039506#S 230039506###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230039506_01_8684aff917.npz,1096,1096,0,18404,256,512,2,224,107,43,0.1,0.52689,0.263445,1.185,float16,gpu,1,
ok,S 230039508/01__.fastpath,S 230039508#S 230039508###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230039508_01_f09075db3e.npz,1016,1016,0,18156,256,512,2,224,89,51,0.1,0.52689,0.263445,1.130,float16,gpu,1,
ok,S 230039794/01__.fastpath,S 230039794#S 230039794###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230039794_01_2cf11ff6bd.npz,1131,1131,0,19504,256,512,2,224,92,53,0.1,0.528338,0.264169,1.260,float16,gpu,1,
ok,S 230039801/01__.fastpath,S 230039801#S 230039801###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230039801_01_57a67e6eee.npz,280,280,0,14960,256,512,2,224,85,44,0.1,0.528338,0.264169,0.368,float16,gpu,1,
ok,S 230039954/01_1.fastpath,S 230039954#S 230039954#1##S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230039954_01_1_ae7a978451.npz,408,408,0,13688,256,512,2,224,118,29,0.1,0.528338,0.264169,0.460,float16,gpu,1,
ok,S 230039954/02_2.fastpath,S 230039954#S 230039954#2##S#2.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230039954_02_2_e6dcb680ad.npz,599,599,0,12948,256,512,2,224,83,39,0.1,0.528338,0.264169,0.662,float16,gpu,1,
ok,S 230040100/01__.fastpath,S 230040100#S 230040100###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230040100_01_15b750c302.npz,411,411,0,35028,256,512,2,224,139,63,0.1,0.52689,0.263445,0.506,float16,gpu,1,
ok,S 230040105/01__.fastpath,S 230040105#S 230040105###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230040105_01_a9637a3fc3.npz,413,413,0,12920,256,512,2,224,85,38,0.1,0.52689,0.263445,0.507,float16,gpu,1,
ok,S 230040463/01__.fastpath,S 230040463#S 230040463###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230040463_01_feea39ee94.npz,551,551,0,10752,256,512,2,224,84,32,0.1,0.526028,0.263014,0.619,float16,gpu,1,
ok,S 230040775/01__.fastpath,S 230040775#S 230040775###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230040775_01_56a8618126.npz,335,335,0,12876,256,512,2,224,87,37,0.1,0.526246,0.263123,0.403,float16,gpu,1,
ok,S 230040777/01__.fastpath,S 230040777#S 230040777###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230040777_01_7b15fd2261.npz,982,982,0,15048,256,512,2,224,114,33,0.1,0.526246,0.263123,1.094,float16,gpu,1,
ok,S 230040925/01__.fastpath,S 230040925#S 230040925###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230040925_01_4c6776b0a2.npz,918,918,0,14608,256,512,2,224,83,44,0.1,0.526246,0.263123,1.031,float16,gpu,1,
ok,S 230041063/01__.fastpath,S 230041063#S 230041063###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230041063_01_021e39b0ab.npz,1409,1409,0,58136,256,512,2,224,169,86,0.1,0.52689,0.263445,1.543,float16,gpu,1,
ok,S 230041069/01__.fastpath,S 230041069#S 230041069###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230041069_01_1c2b82f1bb.npz,998,998,0,42380,256,512,2,224,163,65,0.1,0.52689,0.263445,1.058,float16,gpu,1,
ok,S 230041941/01_1.fastpath,S 230041941#S 230041941#1##S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230041941_01_1_510485b2ad.npz,139,139,0,75168,256,512,2,224,216,87,0.1,0.526028,0.263014,0.254,float16,gpu,1,
ok,S 230041941/02_2.fastpath,S 230041941#S 230041941#2##S#2.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230041941_02_2_70eb5f7de6.npz,576,576,0,75168,256,512,2,224,216,87,0.1,0.526028,0.263014,0.677,float16,gpu,1,
ok,S 230042077/01__.fastpath,S 230042077#S 230042077###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230042077_01_1721893cc1.npz,363,363,0,19952,256,512,2,224,116,43,0.1,0.526028,0.263014,0.429,float16,gpu,1,
ok,S 230042083/01__.fastpath,S 230042083#S 230042083###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230042083_01_4a26ec1303.npz,129,129,0,12960,256,512,2,224,81,40,0.1,0.526028,0.263014,0.214,float16,gpu,1,
ok,S 230042398/01__.fastpath,S 230042398#S 230042398###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230042398_01_2d0c72064a.npz,460,460,0,14760,256,512,2,224,82,45,0.1,0.528338,0.264169,0.547,float16,gpu,1,
ok,S 230042980/01__.fastpath,S 230042980#S 230042980###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230042980_01_e31338491c.npz,907,907,0,14104,256,512,2,224,82,43,0.1,0.52689,0.263445,1.025,float16,gpu,1,
ok,S 230043317/01__.fastpath,S 230043317#S 230043317###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230043317_01_ea704e8b0a.npz,489,489,0,12792,256,512,2,224,82,39,0.1,0.526028,0.263014,0.566,float16,gpu,1,
ok,S 230043861/01__.fastpath,S 230043861#S 230043861###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230043861_01_79dcd9bdb8.npz,480,480,0,9288,256,512,2,224,86,27,0.1,0.526246,0.263123,0.541,float16,gpu,1,
ok,S 230043866/01_1.fastpath,S 230043866#S 230043866#1##S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230043866_01_1_baa6912ff8.npz,17,17,0,12760,256,512,2,224,110,29,0.1,0.526246,0.263123,0.063,float16,gpu,1,
ok,S 230043866/02_2.fastpath,S 230043866#S 230043866#2##S#2.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230043866_02_2_64ef69a463.npz,145,145,0,11556,256,512,2,224,107,27,0.1,0.526246,0.263123,0.203,float16,gpu,1,
ok,S 230044299/01__.fastpath,S 230044299#S 230044299###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230044299_01_9de588cebf.npz,1963,1963,0,25960,256,512,2,224,110,59,0.1,0.526246,0.263123,2.050,float16,gpu,1,
ok,S 230044436/01__.fastpath,S 230044436#S 230044436###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230044436_01_673f117c98.npz,928,928,0,17680,256,512,2,224,85,52,0.1,0.526246,0.263123,1.052,float16,gpu,1,
ok,S 230044753/01__.fastpath,S 230044753#S 230044753###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230044753_01_7526d34a9a.npz,787,787,0,16192,256,512,2,224,92,44,0.1,0.528338,0.264169,0.858,float16,gpu,1,
ok,S 230044765/01__.fastpath,S 230044765#S 230044765###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230044765_01_644d83e5e7.npz,235,235,0,19980,256,512,2,224,135,37,0.1,0.528338,0.264169,0.289,float16,gpu,1,
ok,S 230044910/01__.fastpath,S 230044910#S 230044910###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230044910_01_a9db7de3e7.npz,607,607,0,17680,256,512,2,224,85,52,0.1,0.528338,0.264169,0.699,float16,gpu,1,
ok,S 230045812/01__.fastpath,S 230045812#S 230045812###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230045812_01_0882c2f219.npz,931,931,0,13944,256,512,2,224,83,42,0.1,0.526246,0.263123,1.004,float16,gpu,1,
ok,S 230046096/01__.fastpath,S 230046096#S 230046096###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230046096_01_41d8991ef7.npz,334,334,0,12876,256,512,2,224,87,37,0.1,0.526028,0.263014,0.420,float16,gpu,1,
ok,S 230046099/01__.fastpath,S 230046099#S 230046099###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230046099_01_abbeaeb829.npz,184,184,0,18096,256,512,2,224,87,52,0.1,0.526028,0.263014,0.277,float16,gpu,1,
ok,S 230047149/01__.fastpath,S 230047149#S 230047149###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230047149_01_23c2975e7c.npz,449,449,0,14104,256,512,2,224,82,43,0.1,0.528338,0.264169,0.540,float16,gpu,1,
ok,S 230047153/01__.fastpath,S 230047153#S 230047153###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230047153_01_5a290711e9.npz,844,844,0,14940,256,512,2,224,83,45,0.1,0.528338,0.264169,0.934,float16,gpu,1,
ok,S 230047693/00__.fastpath,S 230047693###S#0.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230047693_00_a81be904ed.npz,797,797,0,12672,256,512,2,224,88,36,0.1,0.526028,0.263014,0.863,float16,gpu,1,
ok,S 230047911/01_1.fastpath,S 230047911#S 230047911#1##S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230047911_01_1_5a6ac28dee.npz,394,394,0,9728,256,512,2,224,76,32,0.1,0.526028,0.263014,0.470,float16,gpu,1,
ok,S 230047911/02_2.fastpath,S 230047911#S 230047911#2##S#2.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230047911_02_2_7969cc0999.npz,952,952,0,14896,256,512,2,224,76,49,0.1,0.526028,0.263014,1.029,float16,gpu,1,
ok,S 230047913/01__.fastpath,S 230047913#S 230047913###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230047913_01_aa242d7f00.npz,298,298,0,10920,256,512,2,224,78,35,0.1,0.526028,0.263014,0.384,float16,gpu,1,
ok,S 230048368/01__.fastpath,S 230048368#S 230048368###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230048368_01_740b016f4b.npz,1744,1744,0,24168,256,512,2,224,114,53,0.1,0.52689,0.263445,1.839,float16,gpu,1,
ok,S 230048372/01__.fastpath,S 230048372#S 230048372###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230048372_01_2a0a0ce8a0.npz,1446,1446,0,21204,256,512,2,224,93,57,0.1,0.52689,0.263445,1.536,float16,gpu,1,
ok,S 230048372/02____D.fastpath,S 230048372#S 230048372##D#S#2.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230048372_02____D_d30e08da9e.npz,645,645,0,23360,256,512,2,224,146,40,0.1,0.526246,0.263123,0.719,float16,gpu,1,
ok,S 230048552/01__.fastpath,S 230048552#S 230048552###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230048552_01_a69d84ca5c.npz,524,524,0,14256,256,512,2,224,81,44,0.1,0.52689,0.263445,0.616,float16,gpu,1,
ok,S 230048691/01__.fastpath,S 230048691#S 230048691###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230048691_01_010736fc0d.npz,1430,1430,0,16008,256,512,2,224,87,46,0.1,0.52689,0.263445,1.510,float16,gpu,1,
ok,S 230048866/01__.fastpath,S 230048866#S 230048866###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230048866_01_3e32388913.npz,992,992,0,13172,256,512,2,224,89,37,0.1,0.52689,0.263445,1.087,float16,gpu,1,
ok,S 230048868/01__.fastpath,S 230048868#S 230048868###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230048868_01_a0dcb8f4c9.npz,334,334,0,12432,256,512,2,224,84,37,0.1,0.52689,0.263445,0.406,float16,gpu,1,
ok,S 230048990/01__.fastpath,S 230048990#S 230048990###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230048990_01_5a90fbd8a2.npz,2344,2344,0,23668,256,512,2,224,97,61,0.1,0.526246,0.263123,2.446,float16,gpu,1,
ok,S 230049010/01_1.fastpath,S 230049010#S 230049010#1##S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230049010_01_1_30173daf68.npz,414,414,0,10260,256,512,2,224,57,45,0.1,0.526028,0.263014,0.529,float16,gpu,1,
ok,S 230049010/02_2.fastpath,S 230049010#S 230049010#2##S#2.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230049010_02_2_902ec2ae21.npz,919,919,0,17248,256,512,2,224,98,44,0.1,0.526028,0.263014,1.010,float16,gpu,1,
ok,S 230049159/01__.fastpath,S 230049159#S 230049159###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230049159_01_189f169455.npz,464,464,0,10956,256,512,2,224,83,33,0.1,0.526246,0.263123,0.540,float16,gpu,1,
ok,S 230050061/01__.fastpath,S 230050061#S 230050061###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230050061_01_1adab02803.npz,663,663,0,44200,256,512,2,224,170,65,0.1,0.52689,0.263445,0.753,float16,gpu,1,
ok,S 230050069/01_1.fastpath,S 230050069#S 230050069#1##S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230050069_01_1_4a3cefbd6a.npz,1678,1678,0,35328,256,512,2,224,128,69,0.1,0.52689,0.263445,1.809,float16,gpu,1,
ok,S 230050069/02_2.fastpath,S 230050069#S 230050069#2##S#2.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230050069_02_2_8226f5ea2e.npz,606,606,0,14256,256,512,2,224,81,44,0.1,0.528338,0.264169,0.694,float16,gpu,1,
ok,S 230050537/01__.fastpath,S 230050537#S 230050537###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230050537_01_e33026f7eb.npz,500,500,0,12096,256,512,2,224,84,36,0.1,0.528338,0.264169,0.589,float16,gpu,1,
ok,S 230050728/01_1.fastpath,S 230050728#S 230050728#1##S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230050728_01_1_803f1ee53e.npz,1420,1420,0,31200,256,512,2,224,130,60,0.1,0.52689,0.263445,1.538,float16,gpu,1,
ok,S 230050728/02_2.fastpath,S 230050728#S 230050728#2##S#2.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230050728_02_2_8eb237fd45.npz,941,941,0,14400,256,512,2,224,90,40,0.1,0.52689,0.263445,1.003,float16,gpu,1,
ok,S 230051470/01_1.fastpath,S 230051470#S 230051470#1##S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230051470_01_1_213a17250b.npz,1167,1167,0,19872,256,512,2,224,108,46,0.1,0.528338,0.264169,1.269,float16,gpu,1,
ok,S 230051470/02_2.fastpath,S 230051470#S 230051470#2##S#2.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230051470_02_2_46f618fb44.npz,1163,1163,0,23736,256,512,2,224,86,69,0.1,0.528338,0.264169,1.361,float16,gpu,1,
ok,S 230051752/01__.fastpath,S 230051752#S 230051752###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230051752_01_3278db3e68.npz,753,753,0,21312,256,512,2,224,111,48,0.1,0.526028,0.263014,0.845,float16,gpu,1,
ok,S 230051941/01_1.fastpath,S 230051941#S 230051941#1##S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230051941_01_1_9594e4ea02.npz,403,403,0,36140,256,512,2,224,139,65,0.1,0.526028,0.263014,0.494,float16,gpu,1,
ok,S 230051941/02_2.fastpath,S 230051941#S 230051941#2##S#2.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230051941_02_2_50f7aa94d7.npz,885,885,0,19188,256,512,2,224,117,41,0.1,0.526028,0.263014,0.978,float16,gpu,1,
ok,S 230052058/01__.fastpath,S 230052058#S 230052058###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230052058_01_65af84a7c2.npz,471,471,0,12768,256,512,2,224,84,38,0.1,0.526028,0.263014,0.561,float16,gpu,1,
ok,S 230052060/01__.fastpath,S 230052060#S 230052060###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230052060_01_4a0d3c990a.npz,805,805,0,14448,256,512,2,224,86,42,0.1,0.526028,0.263014,0.895,float16,gpu,1,
ok,S 230052062/01__.fastpath,S 230052062#S 230052062###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230052062_01_0207104883.npz,2264,2264,0,24768,256,512,2,224,86,72,0.1,0.526028,0.263014,2.362,float16,gpu,1,
ok,S 230052064/01_1.fastpath,S 230052064#S 230052064#1##S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230052064_01_1_8153a3f9e8.npz,202,202,0,7216,256,512,2,224,82,22,0.1,0.526028,0.263014,0.280,float16,gpu,1,
ok,S 230052064/02_2.fastpath,S 230052064#S 230052064#2##S#2.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230052064_02_2_52e0ea9ee7.npz,358,358,0,11700,256,512,2,224,75,39,0.1,0.526028,0.263014,0.450,float16,gpu,1,
ok,S 230052348/01__.fastpath,S 230052348#S 230052348###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230052348_01_89ee5ee1b3.npz,286,286,0,10080,256,512,2,224,56,45,0.1,0.52689,0.263445,0.421,float16,gpu,1,
ok,S 230052944/01__.fastpath,S 230052944#S 230052944###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230052944_01_54cafe896b.npz,872,872,0,19928,256,512,2,224,106,47,0.1,0.526246,0.263123,0.951,float16,gpu,1,
ok,S 230052949/01__.fastpath,S 230052949#S 230052949###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230052949_01_608d337d9f.npz,303,303,0,19488,256,512,2,224,84,58,0.1,0.526246,0.263123,0.414,float16,gpu,1,
ok,S 230052951/01__.fastpath,S 230052951#S 230052951###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230052951_01_6067d8a6da.npz,934,934,0,18000,256,512,2,224,90,50,0.1,0.526246,0.263123,1.044,float16,gpu,1,
ok,S 230054044/01_1.fastpath,S 230054044#S 230054044#1##S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230054044_01_1_e4f294da0e.npz,2565,2565,0,27216,256,512,2,224,108,63,0.1,0.528338,0.264169,2.629,float16,gpu,1,
ok,S 230054044/02_2.fastpath,S 230054044#S 230054044#2##S#2.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230054044_02_2_50f99f4b0c.npz,1841,1841,0,21240,256,512,2,224,90,59,0.1,0.528338,0.264169,1.938,float16,gpu,1,
ok,S 230054599/01_1.fastpath,S 230054599#S 230054599#1##S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230054599_01_1_ac81024066.npz,2923,2923,0,20240,256,512,2,224,92,55,0.1,0.526028,0.263014,3.023,float16,gpu,1,
ok,S 230054599/02_2.fastpath,S 230054599#S 230054599#2##S#2.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230054599_02_2_9720b0b33b.npz,546,546,0,25864,256,512,2,224,122,53,0.1,0.526028,0.263014,0.640,float16,gpu,1,
ok,S 230054607/01__.fastpath,S 230054607#S 230054607###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230054607_01_2bcd3bcba8.npz,558,558,0,14400,256,512,2,224,90,40,0.1,0.526028,0.263014,0.660,float16,gpu,1,
ok,S 230054869/01__.fastpath,S 230054869#S 230054869###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230054869_01_1fa23da2df.npz,1125,1125,0,17444,256,512,2,224,89,49,0.1,0.526246,0.263123,1.214,float16,gpu,1,
ok,S 230054871/01__.fastpath,S 230054871#S 230054871###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230054871_01_dc5755c016.npz,1881,1881,0,22568,256,512,2,224,91,62,0.1,0.526246,0.263123,1.952,float16,gpu,1,
ok,S 230054923/01__.fastpath,S 230054923#S 230054923###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230054923_01_b58c34e1ec.npz,1184,1184,0,19000,256,512,2,224,125,38,0.1,0.526246,0.263123,1.259,float16,gpu,1,
ok,S 230055446/01_1.fastpath,S 230055446#S 230055446#1##S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230055446_01_1_e76c37d2f6.npz,855,855,0,18792,256,512,2,224,87,54,0.1,0.526246,0.263123,0.985,float16,gpu,1,
ok,S 230055446/02_2.fastpath,S 230055446#S 230055446#2##S#2.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230055446_02_2_e7f46e7812.npz,1662,1662,0,20812,256,512,2,224,121,43,0.1,0.526246,0.263123,1.771,float16,gpu,1,
ok,S 230055576/02_1.fastpath,S 230055576#S 230055576#1##S#2.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230055576_02_1_9090ca63a4.npz,536,536,0,16320,256,512,2,224,85,48,0.1,0.526246,0.263123,0.630,float16,gpu,1,
ok,S 230055576/03_2.fastpath,S 230055576#S 230055576#2##S#3.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230055576_03_2_ccdf20f0dc.npz,267,267,0,21336,256,512,2,224,127,42,0.1,0.526246,0.263123,0.336,float16,gpu,1,
ok,S 230055584/01__.fastpath,S 230055584#S 230055584###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230055584_01_d5c2722893.npz,732,732,0,13528,256,512,2,224,89,38,0.1,0.526246,0.263123,0.835,float16,gpu,1,
ok,S 230055717/01__.fastpath,S 230055717#S 230055717###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230055717_01_43f6c6956b.npz,934,934,0,15080,256,512,2,224,58,65,0.1,0.526246,0.263123,1.113,float16,gpu,1,
ok,S 230055721/01__.fastpath,S 230055721#S 230055721###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230055721_01_213dc64686.npz,988,988,0,21328,256,512,2,224,86,62,0.1,0.526246,0.263123,1.109,float16,gpu,1,
ok,S 230055725/01__.fastpath,S 230055725#S 230055725###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230055725_01_685a7db7bc.npz,222,222,0,25080,256,512,2,224,114,55,0.1,0.526246,0.263123,0.298,float16,gpu,1,
ok,S 230057064/01__.fastpath,S 230057064#S 230057064###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_230057064_01_893978cbf8.npz,763,763,0,15312,256,512,2,224,87,44,0.1,0.526028,0.263014,0.860,float16,gpu,1,
